price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating
7.0,10000,1,3.48,2504,892.0,491.0,456.0,247.0,418.0,0,0,0,0,pink,6,2,39,0.0,25260,3.995605700712589
6.0,20000,1,3.74,6509,2620.0,1456.0,1235.0,515.0,683.0,0,0,0,0,white,39,2,43,0.0,11740,4.1137989778534925
8.0,5000,1,4.1,1512,845.0,294.0,179.0,72.0,122.0,0,0,0,0,pink,50,3,43,0.0,92005,4.316243682408564
5.0,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,0,0,0,black,50,1,40,0.0,16215,3.8400246685168056
11.0,100,1,3.54,13,5.0,3.0,1.0,2.0,2.0,0,0,0,0,black,50,2,42,1.0,885,4.15593220338983
5.65,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,50,2,43,1.0,28798,4.0370164594763525
3.76,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,0,0,0,white,5,1,90,0.0,3730,3.880428954423592
4.67,10000,1,4.28,936,597.0,164.0,84.0,25.0,66.0,1,0,1,0,white,50,1,138,0.0,96838,4.264658501827795
11.0,100,0,3.29,49,15.0,8.0,12.0,4.0,10.0,0,0,0,0,blue,50,2,80,1.0,168,3.732142857142857
2.8,100,1,3.17,6,1.0,1.0,3.0,0.0,1.0,0,0,0,0,gray,10,1,44,1.0,4595,4.258106637649619
16.0,10,1,4.5,4,3.0,0.0,1.0,0.0,0.0,0,0,0,0,white,50,5,55,0.0,676,4.014792899408284
16.0,100,0,4.0,11,5.0,3.0,2.0,0.0,1.0,0,0,0,0,black,50,5,26,1.0,3588,4.148272017837235
9.0,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,0,0,0,tan,50,3,61,1.0,537,4.4581005586592175
3.0,100,1,2.0,3,0.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,13,1,43,0.0,12016,3.954643808255659
6.0,5000,1,3.83,1458,615.0,357.0,248.0,92.0,146.0,0,0,0,0,white,4,2,38,1.0,67171,4.1023209420732165
12.0,1000,0,3.93,566,284.0,107.0,78.0,43.0,54.0,0,0,0,0,black,50,3,38,0.0,44840,4.337466547725246
6.0,100,0,3.8,10,4.0,4.0,0.0,0.0,2.0,0,0,0,0,white,50,2,41,0.0,3897,3.928919681806518
13.0,1000,0,4.16,138,82.0,27.0,10.0,7.0,12.0,1,0,1,0,pink,50,3,41,0.0,12913,3.981336637497096
9.0,5000,1,3.97,588,317.0,100.0,66.0,44.0,61.0,0,0,0,0,white,50,3,64,0.0,1181,4.01524132091448
9.0,20000,0,3.6,1193,500.0,218.0,171.0,110.0,194.0,0,0,0,0,blue,50,3,43,0.0,22711,3.8720443837787855
5.0,100,0,3.06,65,18.0,10.0,13.0,6.0,18.0,0,0,0,0,yellow,50,1,13,1.0,2248,4.150355871886121
16.0,100,0,3.41,27,11.0,5.0,3.0,0.0,8.0,0,0,0,0,black,50,4,39,1.0,9940,4.048993963782697
11.0,20000,1,3.76,8029,3689.0,1502.0,1160.0,592.0,1086.0,0,0,0,0,black,19,2,43,0.0,17760,4.137105855855856
2.0,100,0,3.2,10,3.0,1.0,3.0,1.0,2.0,0,0,0,0,white,1,1,41,0.0,8225,3.99063829787234
8.0,100,0,3.43,23,9.0,4.0,2.0,4.0,4.0,0,0,0,0,pink,50,2,43,0.0,24132,4.130946461130449
7.0,10000,0,3.55,793,303.0,154.0,134.0,81.0,121.0,0,0,0,0,blue,50,2,45,0.0,59234,3.9870513556403417
14.0,1000,0,3.82,176,88.0,30.0,22.0,11.0,25.0,0,0,0,0,black,5,4,42,0.0,99800,4.2957915831663325
12.0,5000,0,4.16,663,385.0,119.0,84.0,28.0,47.0,0,0,0,0,white,50,3,43,1.0,18029,4.100615674746242
7.0,100,0,3.72,47,19.0,12.0,6.0,4.0,6.0,0,0,0,0,green,50,2,22,1.0,17655,4.1278391390540925
8.0,100,0,2.79,14,5.0,1.0,0.0,2.0,6.0,2,1,0,1,brown,50,7,41,0.0,7012,4.336708499714774
8.0,1000,0,3.91,102,50.0,20.0,15.0,7.0,10.0,0,0,0,0,blue,50,3,37,0.0,2076,4.097302504816955
6.0,5000,0,3.47,536,213.0,89.0,81.0,44.0,109.0,0,0,0,0,white,50,2,18,1.0,17120,3.898890186915888
11.0,20000,1,3.63,2633,1097.0,482.0,430.0,227.0,397.0,0,0,0,0,gray,50,2,35,0.0,12441,3.924684510891408
8.0,1000,1,4.19,54,35.0,7.0,4.0,3.0,5.0,1,0,1,0,gray,50,3,43,1.0,65189,4.049640276733805
14.0,10,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,black,1,4,22,1.0,514,3.875486381322957
5.0,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,0,0,0,orange,18,2,54,0.0,9357,4.225392754087848
11.0,100,0,4.25,20,12.0,4.0,2.0,1.0,1.0,0,0,0,0,camouflage,50,3,33,0.0,360,4.230555555555555
4.8100000000000005,3,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,5,1,43,0.0,11378,3.990507997890666
9.0,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,green,7,3,34,0.0,9827,4.113869950137377
11.0,10,0,2.0,2,0.0,0.0,0.0,2.0,0.0,0,0,0,0,pink,1,2,62,0.0,528,3.873106060606061
12.0,1000,1,3.85,398,188.0,75.0,64.0,29.0,42.0,0,0,0,0,blue,50,3,58,0.0,3727,3.863697343708077
6.0,1000,0,4.09,538,299.0,105.0,63.0,25.0,46.0,0,0,0,0,red,44,2,18,0.0,2464,4.03125
3.87,100,1,4.53,43,32.0,6.0,3.0,0.0,2.0,1,1,0,0,gray,5,1,67,0.0,4501,4.232170628749167
5.0,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,5,2,47,1.0,4,3.75
11.0,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,purple,50,3,18,1.0,17120,3.898890186915888
8.0,10000,0,3.54,2006,748.0,417.0,331.0,194.0,316.0,0,0,0,0,white,50,3,31,0.0,13946,4.000143410296859
5.0,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,0,0,0,black,50,1,40,1.0,16215,3.8400246685168056
14.0,100,1,3.8,50,23.0,9.0,8.0,5.0,5.0,0,0,0,0,green,2,4,39,1.0,230,3.908695652173913
3.0,1000,1,3.08,109,26.0,25.0,17.0,14.0,27.0,0,0,0,0,black,1,1,38,1.0,7936,3.964591733870968
9.0,10000,1,3.91,3101,1506.0,654.0,417.0,217.0,307.0,0,0,0,0,red,7,3,41,0.0,12004,4.079223592135954
3.83,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,0,0,0,0,red,1,1,38,1.0,5654,3.9587902370003536
6.0,100,1,3.67,27,9.0,8.0,5.0,2.0,3.0,0,0,0,0,brown,5,2,38,0.0,4705,4.040595111583422
9.0,5000,0,3.08,777,213.0,133.0,133.0,97.0,201.0,0,0,0,0,brown,50,3,24,1.0,10474,3.908535421042582
12.0,10000,0,3.01,1322,373.0,194.0,213.0,152.0,390.0,0,0,0,0,red,50,3,18,0.0,17120,3.898890186915888
7.0,5000,0,3.39,1632,584.0,289.0,276.0,149.0,334.0,0,0,0,0,green,50,2,41,1.0,8547,4.081783081783081
11.0,10000,1,4.09,2324,1222.0,492.0,345.0,117.0,148.0,0,0,0,0,floral,50,3,35,1.0,14095,4.089677190493083
3.76,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,0,0,0,white,5,1,90,0.0,3730,3.880428954423592
11.0,1000,0,3.67,585,237.0,129.0,84.0,59.0,76.0,0,0,0,0,white,50,2,109,0.0,16085,3.8780230027976375
11.0,1000,0,3.95,596,304.0,112.0,86.0,36.0,58.0,0,0,0,0,red,50,2,33,0.0,5534,3.999819298879653
5.77,100,0,2.9,62,16.0,8.0,13.0,4.0,21.0,0,0,0,0,pink,50,2,43,0.0,2044,4.00293542074364
5.0,100,0,3.91,43,22.0,9.0,4.0,2.0,6.0,0,0,0,0,brown,1,2,24,0.0,10474,3.908535421042582
11.0,5000,0,3.34,1897,669.0,302.0,328.0,196.0,402.0,0,0,0,0,white,3,3,30,0.0,5660,3.958303886925795
6.0,100,0,3.47,55,22.0,9.0,6.0,9.0,9.0,0,0,0,0,green,50,2,49,0.0,7851,4.216278181123424
5.0,1000,0,3.34,252,80.0,44.0,57.0,23.0,48.0,0,0,0,0,blue,15,2,41,1.0,15948,4.094745422623526
6.0,50,0,2.67,3,1.0,0.0,0.0,1.0,1.0,0,0,0,0,pink,46,2,8,0.0,1374,4.058951965065503
8.0,1000,1,3.47,378,145.0,67.0,54.0,44.0,68.0,0,0,0,0,blue,5,2,137,0.0,4434,4.0647271087054575
11.0,1000,1,3.74,54,23.0,11.0,10.0,3.0,7.0,0,0,0,0,black,50,3,41,1.0,73271,3.954443094812409
5.0,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,0,0,0,orange,18,2,54,1.0,9357,4.225392754087848
7.0,1000,1,3.28,141,44.0,29.0,21.0,17.0,30.0,0,0,0,0,yellow,7,2,23,1.0,12309,4.045170200666179
12.0,10000,0,3.25,1276,431.0,195.0,205.0,146.0,299.0,0,0,0,0,red,15,3,11,1.0,6158,3.794738551477753
2.0,100,1,3.67,12,5.0,3.0,1.0,1.0,2.0,0,0,0,0,pink,1,1,41,0.0,111,3.8018018018018016
4.0,100,1,3.1,21,4.0,5.0,5.0,3.0,4.0,0,0,0,0,multicolor,5,1,25,0.0,22615,4.078222418748618
11.0,10000,0,3.75,1520,660.0,322.0,231.0,119.0,188.0,0,0,0,0,black,50,3,60,0.0,2975,4.1808403361344535
13.0,100,0,3.49,55,21.0,11.0,6.0,8.0,9.0,1,0,0,1,green,2,3,33,0.0,3276,4.428571428571429
6.0,10000,0,4.35,3279,2091.0,612.0,336.0,109.0,131.0,1,0,1,0,black,3,2,40,0.0,110548,4.143666099793755
12.0,5000,0,3.96,247,135.0,37.0,32.0,17.0,26.0,0,0,0,0,brown,50,3,41,0.0,31916,4.105777666374232
14.0,100,1,4.09,150,76.0,37.0,19.0,10.0,8.0,0,0,0,0,red,50,4,40,1.0,14291,4.184731649289763
11.0,100,1,4.38,8,6.0,1.0,0.0,0.0,1.0,0,0,0,0,pink,50,2,139,1.0,120,4.283333333333333
14.0,100,0,4.23,44,20.0,16.0,7.0,0.0,1.0,0,0,0,0,beige,3,4,36,0.0,878,4.210706150341686
9.0,1000,0,3.37,238,86.0,40.0,37.0,26.0,49.0,0,0,0,0,white,13,3,41,0.0,28694,3.8938454032201855
11.0,100,1,3.8,10,5.0,1.0,2.0,1.0,1.0,0,0,0,0,yellow,10,2,26,0.0,247,3.94331983805668
3.7,5000,1,3.47,835,342.0,113.0,143.0,68.0,169.0,0,0,0,0,tan,50,1,118,0.0,21012,4.189843898724538
9.0,10000,1,4.02,840,439.0,171.0,102.0,60.0,68.0,0,0,0,0,blue,50,3,43,0.0,42919,4.105967054218412
3.85,1000,1,4.18,142,81.0,26.0,22.0,6.0,7.0,0,0,0,0,green,1,1,35,0.0,31138,4.117444922602608
8.0,1000,1,3.49,154,55.0,33.0,25.0,15.0,26.0,0,0,0,0,purple,2,2,22,1.0,5422,3.988933972703799
14.0,1000,1,3.87,186,90.0,38.0,24.0,12.0,22.0,0,0,0,0,brown,10,4,26,1.0,288,3.7291666666666665
11.0,20000,0,3.64,3397,1342.0,691.0,618.0,301.0,445.0,0,0,0,0,white,50,3,47,1.0,402743,4.156715324661136
6.0,5000,0,3.75,506,226.0,106.0,65.0,41.0,68.0,0,0,0,0,yellow,7,2,24,0.0,2127,3.8175834508697695
8.0,5000,0,3.39,1248,440.0,207.0,233.0,139.0,229.0,0,0,0,0,black,50,3,43,0.0,14194,4.041214597717345
5.74,10000,1,3.61,2366,981.0,434.0,368.0,220.0,363.0,0,0,0,0,white,1,1,50,0.0,59903,4.153665091898569
11.0,100,1,3.09,22,5.0,5.0,4.0,3.0,5.0,0,0,0,0,black,50,3,38,0.0,16487,3.967610844908109
2.0,1000,1,4.13,143,82.0,28.0,15.0,5.0,13.0,0,0,0,0,gray,50,1,42,0.0,1055,4.036018957345972
8.0,1000,0,3.42,373,144.0,57.0,60.0,35.0,77.0,0,0,0,0,pink,50,2,63,1.0,1322,3.965204236006052
8.0,1000,1,3.81,166,77.0,31.0,28.0,10.0,20.0,0,0,0,0,green,50,3,58,0.0,6357,4.254207959729432
2.0,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,1,1,35,0.0,126370,4.14695734747171
11.0,5000,0,3.13,908,268.0,132.0,169.0,129.0,210.0,0,0,0,0,multicolor,50,2,24,0.0,2127,3.8175834508697695
8.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,gray,50,3,10,1.0,27175,3.966034958601656
5.0,5000,1,3.7,296,133.0,45.0,52.0,29.0,37.0,0,0,0,0,red,2,2,41,0.0,18138,3.831513948616165
9.0,100,0,3.7,27,11.0,4.0,6.0,5.0,1.0,0,0,0,0,blue,50,3,81,1.0,104,3.894230769230769
9.0,5000,0,3.68,856,358.0,169.0,147.0,64.0,118.0,0,0,0,0,pink,50,3,43,1.0,5083,3.9474719653747785
7.0,100,0,3.95,65,30.0,17.0,10.0,1.0,7.0,0,0,0,0,black,50,2,40,1.0,1047,3.956064947468959
9.0,20000,0,4.1,4874,2616.0,1011.0,657.0,284.0,306.0,0,0,0,0,black,50,3,41,0.0,20681,3.9993714037038823
11.0,5000,1,3.59,1329,515.0,265.0,238.0,115.0,196.0,0,0,0,0,black,50,2,44,1.0,246312,4.203725356458476
2.0,100,1,2.57,7,1.0,1.0,2.0,0.0,3.0,0,0,0,0,yellow,5,1,30,0.0,12919,4.024460097530769
14.0,20000,1,3.61,5891,2246.0,1221.0,1098.0,506.0,820.0,0,0,0,0,yellow,50,3,32,0.0,14553,3.915275200989487
7.0,10000,0,3.86,2092,1009.0,399.0,300.0,143.0,241.0,0,0,0,0,white,50,2,33,0.0,5534,3.999819298879653
8.0,10000,1,3.66,1467,624.0,262.0,246.0,122.0,213.0,0,0,0,0,black,50,3,41,1.0,8563,3.89711549690529
13.0,10000,1,3.87,2731,1223.0,644.0,419.0,178.0,267.0,0,0,0,0,red,48,3,37,0.0,16447,4.030461482337205
12.0,50,1,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,green,18,3,35,1.0,57,4.175438596491228
8.0,10000,0,4.13,1312,705.0,296.0,162.0,79.0,70.0,0,0,0,0,gray,50,2,31,1.0,7356,4.053017944535074
8.0,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,43,1.0,626,3.916932907348243
11.0,1000,1,3.8,75,35.0,12.0,12.0,10.0,6.0,0,0,0,0,green,20,3,31,1.0,3762,3.7974481658692185
5.0,100,0,3.97,30,16.0,5.0,5.0,0.0,4.0,0,0,0,0,red,50,2,45,1.0,10600,3.8675471698113206
5.75,100,1,4.26,27,18.0,4.0,2.0,0.0,3.0,0,0,0,0,black,50,2,32,1.0,36,4.444444444444445
8.0,5000,1,3.32,743,243.0,122.0,142.0,99.0,137.0,0,0,0,0,green,31,3,48,0.0,4178,3.9375299186213497
7.0,100,0,3.95,65,30.0,17.0,10.0,1.0,7.0,0,0,0,0,black,50,2,40,0.0,1047,3.956064947468959
6.0,50,1,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,50,2,45,0.0,139788,4.166509285489456
11.0,20000,1,3.78,2729,1334.0,459.0,339.0,201.0,396.0,0,0,0,0,red,50,2,41,0.0,4336,4.003228782287823
5.65,1000,1,3.96,164,86.0,26.0,28.0,8.0,16.0,0,0,0,0,black,17,2,23,0.0,12309,4.045170200666179
8.0,5000,0,4.14,555,304.0,122.0,68.0,23.0,38.0,0,0,0,0,white,50,3,41,0.0,9678,3.799958669146518
5.0,5000,0,3.6,763,308.0,146.0,130.0,55.0,124.0,0,0,0,0,white,7,2,20,0.0,5995,4.028857381150959
11.0,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,black,50,2,45,1.0,5816,3.936382393397524
49.0,100,0,4.67,6,4.0,2.0,0.0,0.0,0.0,1,0,0,1,red,2,12,41,0.0,29977,4.223137738933182
5.0,100,1,4.83,6,5.0,1.0,0.0,0.0,0.0,0,0,0,0,red,1,2,40,0.0,231,3.038961038961039
4.66,100,1,2.92,24,9.0,0.0,4.0,2.0,9.0,0,0,0,0,black,50,1,41,0.0,8443,4.2757313751036365
7.0,100,1,3.0,22,5.0,3.0,7.0,1.0,6.0,0,0,0,0,black,50,2,41,0.0,3060,3.9349673202614377
19.0,1000,1,3.4,255,96.0,44.0,37.0,23.0,55.0,0,0,0,0,gray,49,5,21,0.0,18762,3.760579895533525
23.0,100,0,3.86,118,63.0,16.0,16.0,6.0,17.0,0,0,0,0,orange,50,6,54,0.0,8117,4.064925465073303
9.0,100,1,3.84,51,27.0,6.0,8.0,3.0,7.0,0,0,0,0,white,2,3,39,0.0,1078,3.651205936920223
6.0,1000,0,3.41,106,35.0,19.0,22.0,14.0,16.0,0,0,0,0,pink,50,2,43,1.0,2044,4.00293542074364
14.0,100,0,3.92,25,8.0,11.0,4.0,0.0,2.0,0,0,0,0,red,50,4,40,0.0,7328,4.227620087336245
22.0,20000,1,3.66,1103,461.0,218.0,170.0,94.0,160.0,0,0,0,0,blue,50,6,38,0.0,4107,4.09690771852934
8.0,1000,1,2.98,108,36.0,9.0,17.0,9.0,37.0,0,0,0,0,green,20,2,36,0.0,942,3.475583864118896
2.66,100,1,2.67,12,1.0,4.0,2.0,0.0,5.0,0,0,0,0,yellow,1,1,30,0.0,66644,4.137581777804454
2.0,100,0,3.47,32,11.0,6.0,5.0,7.0,3.0,0,0,0,0,white,1,1,40,0.0,4856,4.167627677100494
16.0,10000,0,4.34,3075,1974.0,581.0,275.0,91.0,154.0,1,0,1,0,black,50,4,47,1.0,17621,4.301174734691561
11.0,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,purple,50,3,18,0.0,17120,3.898890186915888
14.0,1000,0,3.74,582,252.0,117.0,95.0,46.0,72.0,0,0,0,0,white,43,3,26,0.0,32858,3.88553776857995
8.0,1000,0,4.18,668,385.0,126.0,85.0,33.0,39.0,0,0,0,0,green,48,2,15,1.0,5226,4.005740528128588
9.0,5000,1,4.22,827,471.0,185.0,96.0,36.0,39.0,0,0,0,0,blue,50,3,43,0.0,14275,4.091418563922942
14.0,100,0,4.23,65,41.0,8.0,10.0,2.0,4.0,1,0,1,0,black,50,4,33,0.0,3520,4.169886363636364
11.0,10000,1,3.76,1546,662.0,328.0,252.0,129.0,175.0,0,0,0,0,white,27,3,36,0.0,55499,4.138885385322258
15.0,1000,0,3.96,382,190.0,83.0,48.0,25.0,36.0,0,0,0,0,black,50,4,36,0.0,51369,3.9682688002491777
4.0,50,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,blue,20,1,44,0.0,254,3.515748031496063
5.75,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,5,2,139,0.0,3,2.333333333333333
9.0,1000,1,3.29,99,40.0,12.0,10.0,11.0,26.0,0,0,0,0,red,44,3,28,1.0,88193,4.080890773644167
6.0,1000,0,3.21,362,117.0,60.0,52.0,48.0,85.0,0,0,0,0,black,50,2,24,1.0,5914,4.155393980385526
8.0,10000,0,4.09,1087,626.0,176.0,138.0,48.0,99.0,0,0,0,0,black,50,2,21,1.0,4019,3.9609355561084847
5.73,1000,1,3.69,182,82.0,30.0,27.0,17.0,26.0,0,0,0,0,yellow,50,1,58,0.0,3396,4.2794464075382805
8.0,20000,0,3.9,3700,1783.0,730.0,566.0,258.0,363.0,0,0,0,0,white,2,2,18,0.0,9492,4.130004214075011
11.0,1000,1,3.35,85,27.0,16.0,17.0,10.0,15.0,0,0,0,0,red,50,2,33,0.0,3668,3.895038167938931
8.0,50,1,3.67,6,2.0,1.0,2.0,1.0,0.0,0,0,0,0,brown,20,3,37,1.0,519,3.791907514450867
7.0,10,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,gray,2,2,21,0.0,46,3.608695652173913
4.0,50000,0,4.0,10927,5479.0,2331.0,1605.0,665.0,847.0,0,0,0,0,purple,50,1,30,0.0,13665,4.094694474935968
13.0,100,0,3.22,9,5.0,0.0,0.0,0.0,4.0,0,0,0,0,green,50,3,41,1.0,111,3.8018018018018016
12.0,1000,1,4.15,153,87.0,30.0,19.0,6.0,11.0,0,0,0,0,white,50,3,40,1.0,15551,4.2336827213684005
9.0,10000,0,4.15,2587,1511.0,479.0,275.0,115.0,207.0,0,0,0,0,red,50,3,31,0.0,5808,4.306990358126722
5.78,5000,1,3.55,876,362.0,142.0,141.0,77.0,154.0,0,0,0,0,gray,50,1,10,0.0,27175,3.966034958601656
5.86,1000,0,4.28,512,310.0,108.0,46.0,25.0,23.0,1,0,1,0,black,50,2,29,1.0,904,4.264380530973451
9.0,10000,0,3.82,1860,891.0,323.0,280.0,161.0,205.0,0,0,0,0,blue,50,3,18,0.0,9177,3.8740329083578513
3.87,1000,0,3.34,94,33.0,13.0,19.0,11.0,18.0,0,0,0,0,gray,1,1,22,0.0,3117,4.127366057106192
9.0,1000,0,4.52,312,216.0,64.0,16.0,9.0,7.0,1,0,1,0,white,50,3,55,1.0,27740,4.380173035328046
5.74,100,1,3.38,58,24.0,6.0,11.0,2.0,15.0,0,0,0,0,yellow,1,2,30,1.0,66644,4.137581777804454
9.0,10000,1,4.06,1642,894.0,303.0,224.0,92.0,129.0,0,0,0,0,beige,28,3,23,1.0,12309,4.045170200666179
8.0,7,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,63,0.0,6348,4.248582230623819
3.68,100,0,3.71,42,18.0,7.0,9.0,3.0,5.0,0,0,0,0,blue,1,1,38,0.0,105015,3.789601485502071
4.86,1000,1,3.89,115,55.0,23.0,20.0,3.0,14.0,0,0,0,0,white,1,1,38,0.0,21842,3.7899001922900832
11.0,100,1,3.96,25,17.0,0.0,2.0,2.0,4.0,2,1,1,0,red,50,2,27,0.0,794,4.277078085642318
12.0,50,1,3.29,7,1.0,3.0,1.0,1.0,1.0,0,0,0,0,black,50,3,36,0.0,28,3.4642857142857144
15.0,1000,1,3.3,408,129.0,67.0,91.0,41.0,80.0,0,0,0,0,green,49,4,25,0.0,1335,3.949063670411985
3.91,1000,1,3.73,145,64.0,30.0,18.0,14.0,19.0,0,0,0,0,yellow,50,1,48,1.0,32168,3.884543645859239
11.0,100,0,3.16,38,11.0,7.0,7.0,3.0,10.0,0,0,0,0,black,9,3,94,0.0,38985,4.064229831986662
11.0,100,0,3.46,56,23.0,9.0,8.0,3.0,13.0,0,0,0,0,red,50,3,40,1.0,90105,4.201298485100716
8.0,10000,1,4.18,1352,777.0,274.0,155.0,55.0,91.0,0,0,0,0,green,50,2,33,0.0,25356,3.9025477204606407
8.0,10000,0,3.82,2520,1220.0,433.0,365.0,203.0,299.0,0,0,0,0,orange,50,3,14,0.0,8821,3.872009976193176
14.0,10000,1,4.36,2010,1271.0,400.0,200.0,69.0,70.0,1,0,1,0,black,50,3,38,1.0,22765,4.238172633428508
7.0,50,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,50,2,41,1.0,25222,4.001546269130125
6.0,100,0,4.0,35,21.0,5.0,2.0,2.0,5.0,0,0,0,0,green,50,2,25,0.0,3245,3.774114021571649
6.0,1000,0,4.18,352,211.0,59.0,40.0,17.0,25.0,0,0,0,0,yellow,5,2,37,0.0,17738,3.9359003269816215
12.0,100,1,3.0,6,2.0,0.0,2.0,0.0,2.0,0,0,0,0,white,10,3,25,0.0,366,3.9754098360655736
9.0,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,0,0,0,tan,50,3,61,0.0,537,4.4581005586592175
3.88,100,0,3.47,34,14.0,5.0,6.0,1.0,8.0,0,0,0,0,red,1,1,38,0.0,5654,3.9587902370003536
8.0,20000,0,3.96,3761,1958.0,675.0,518.0,242.0,368.0,0,0,0,0,blue,50,2,20,0.0,12476,3.9987976915678094
12.0,1000,1,3.98,131,64.0,29.0,21.0,6.0,11.0,0,0,0,0,red,50,3,43,0.0,42919,4.105967054218412
5.65,1000,0,3.39,192,67.0,34.0,34.0,20.0,37.0,0,0,0,0,green,50,2,41,1.0,37956,4.030377278954579
11.0,1000,0,4.46,217,147.0,40.0,18.0,6.0,6.0,1,0,1,0,red,50,3,41,0.0,9002,4.0146634081315264
12.0,1000,0,3.82,428,189.0,101.0,59.0,30.0,49.0,0,0,0,0,red,50,3,41,1.0,18831,3.978864638096755
5.74,10000,1,3.61,2366,981.0,434.0,368.0,220.0,363.0,0,0,0,0,white,1,1,50,1.0,59903,4.153665091898569
9.0,100,1,4.13,23,13.0,4.0,4.0,0.0,2.0,0,0,0,0,black,3,3,47,0.0,3769,4.239851419474662
8.0,5000,0,3.45,920,288.0,207.0,190.0,99.0,136.0,0,0,0,0,green,5,3,43,0.0,4632,4.192789291882556
8.0,1000,1,3.39,219,86.0,33.0,30.0,20.0,50.0,0,0,0,0,green,1,2,41,0.0,73271,3.954443094812409
5.79,5000,0,3.78,1022,470.0,194.0,155.0,74.0,129.0,0,0,0,0,white,6,2,47,0.0,3566,3.7324733595064497
8.0,10000,0,3.27,1167,412.0,187.0,166.0,113.0,289.0,0,0,0,0,white,12,2,18,0.0,9177,3.8740329083578513
2.79,100,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,gray,35,1,48,0.0,1309,4.2452253628724215
9.0,100,1,3.73,82,32.0,16.0,22.0,4.0,8.0,0,0,0,0,pink,15,3,43,0.0,35679,3.909778861515177
13.0,100,0,3.49,55,21.0,11.0,6.0,8.0,9.0,1,0,0,1,green,2,3,33,1.0,3276,4.428571428571429
8.0,20000,0,3.68,2015,911.0,340.0,279.0,169.0,316.0,0,0,0,0,orange,50,3,24,0.0,3771,3.881463802704853
5.65,1000,0,4.24,319,183.0,69.0,37.0,19.0,11.0,0,0,0,0,blue,12,2,40,0.0,7627,4.04772518683624
4.86,1000,1,3.79,200,95.0,35.0,28.0,16.0,26.0,0,0,0,0,white,1,1,20,0.0,2707,4.189139268562985
6.0,1000,1,3.82,523,232.0,114.0,72.0,59.0,46.0,0,0,0,0,green,4,2,54,1.0,3218,4.170602858918583
6.0,1000,0,4.01,471,252.0,85.0,62.0,31.0,41.0,0,0,0,0,black,50,2,35,0.0,2505,4.092215568862276
8.0,1000,0,4.22,621,373.0,117.0,66.0,27.0,38.0,0,0,0,0,red,50,2,39,0.0,14974,4.192800854815013
11.0,5000,0,3.45,869,305.0,164.0,155.0,107.0,138.0,0,0,0,0,black,50,2,43,0.0,36361,3.967520145210528
9.0,10000,0,3.93,2253,1044.0,526.0,348.0,146.0,189.0,0,0,0,0,green,23,3,59,0.0,16091,4.343235348952831
12.0,20000,1,3.8,2066,932.0,422.0,317.0,151.0,244.0,0,0,0,0,black,25,3,49,1.0,55670,4.1214837434884135
14.0,1000,0,3.85,422,189.0,102.0,55.0,31.0,45.0,0,0,0,0,orange,50,4,41,1.0,139223,3.933581376640354
8.0,100,0,4.07,14,9.0,0.0,3.0,1.0,1.0,0,0,0,0,black,1,3,33,0.0,360,4.230555555555555
8.0,1000,0,3.09,337,101.0,46.0,61.0,40.0,89.0,0,0,0,0,yellow,50,3,37,0.0,2076,4.097302504816955
